date,open,high,low,close
08/03/2021 04:40,7.5277,7.5393,7.5275,7.5382
08/03/2021 04:50,7.5382,7.5425,7.5375,7.5424
08/03/2021 05:00,7.5424,7.5431,7.5416,7.542
08/03/2021 05:10,7.542,7.544,7.5414,7.5436
08/03/2021 05:20,7.5436,7.5443,7.5423,7.5431
08/03/2021 05:30,7.5431,7.544,7.542,7.5427
08/03/2021 05:40,7.5429,7.5435,7.542,7.5426
08/03/2021 05:50,7.5426,7.5434,7.5414,7.5428
08/03/2021 06:00,7.5428,7.5435,7.5422,7.543
08/03/2021 06:10,7.543,7.5437,7.5418,7.542
08/03/2021 06:20,7.542,7.5435,7.5407,7.5407
08/03/2021 06:30,7.5407,7.5416,7.5406,7.5411
08/03/2021 06:40,7.5411,7.5422,7.5407,7.5413
08/03/2021 06:50,7.5413,7.5423,7.541,7.5413
08/03/2021 07:00,7.5413,7.5416,7.5331,7.5349
08/03/2021 07:10,7.5349,7.5389,7.5337,7.5366
08/03/2021 07:20,7.5366,7.5451,7.5364,7.5451
08/03/2021 07:30,7.5453,7.5467,7.544,7.5447
08/03/2021 07:40,7.5447,7.5458,7.5396,7.5398
08/03/2021 07:50,7.5398,7.5419,7.5389,7.5394
08/03/2021 08:00,7.5394,7.5433,7.5387,7.5413
08/03/2021 08:10,7.5413,7.5447,7.5394,7.54
08/03/2021 08:20,7.5399,7.5418,7.528,7.5351
08/03/2021 08:30,7.5351,7.5371,7.5335,7.5368
08/03/2021 08:40,7.5368,7.5401,7.5354,7.5375
08/03/2021 08:50,7.5375,7.5395,7.5205,7.5325
08/03/2021 09:00,7.5326,7.5418,7.5297,7.532
08/03/2021 09:10,7.532,7.5581,7.532,7.5552
08/03/2021 09:20,7.5552,7.5616,7.5538,7.5609
08/03/2021 09:30,7.5609,7.5742,7.5565,7.5617
08/03/2021 09:40,7.5617,7.5629,7.5563,7.5605
08/03/2021 09:50,7.5605,7.5675,7.5598,7.5668
08/03/2021 10:00,7.5668,7.5668,7.555,7.556
08/03/2021 10:10,7.556,7.5566,7.5466,7.5563
08/03/2021 10:20,7.5563,7.5592,7.5553,7.5591
08/03/2021 10:30,7.5591,7.5673,7.5588,7.5608
08/03/2021 10:40,7.5608,7.5754,7.5604,7.5678
08/03/2021 10:50,7.5678,7.5722,7.5677,7.5722
08/03/2021 11:00,7.5722,7.5764,7.5711,7.5757
08/03/2021 11:10,7.5757,7.5767,7.5686,7.5712
08/03/2021 11:20,7.5712,7.6806,7.5712,7.6319
08/03/2021 11:30,7.6319,7.666,7.6319,7.664
08/03/2021 11:40,7.664,7.6662,7.6379,7.64
08/03/2021 11:50,7.64,7.6644,7.6366,7.6474
08/03/2021 12:00,7.6474,7.6524,7.6349,7.6363
08/03/2021 12:10,7.6363,7.6524,7.6362,7.6446
08/03/2021 12:20,7.6446,7.6537,7.6429,7.6481
08/03/2021 12:30,7.6481,7.6511,7.636,7.6455
08/03/2021 12:40,7.6455,7.6472,7.6328,7.6341
08/03/2021 12:50,7.6341,7.6486,7.6335,7.6476
08/03/2021 13:00,7.6476,7.6587,7.6416,7.6561
08/03/2021 13:10,7.6561,7.6582,7.6374,7.6459
08/03/2021 13:20,7.6459,7.6486,7.6405,7.6483
08/03/2021 13:30,7.6483,7.6547,7.6472,7.6479
08/03/2021 13:40,7.6479,7.6561,7.6467,7.6521
08/03/2021 13:50,7.6521,7.6649,7.6518,7.6615
08/03/2021 14:00,7.6615,7.697,7.6614,7.6957
08/03/2021 14:10,7.6957,7.698,7.681,7.6907
08/03/2021 14:20,7.6907,7.6908,7.6748,7.6809
08/03/2021 14:30,7.6809,7.6975,7.6782,7.6975
08/03/2021 14:40,7.6975,7.7086,7.6949,7.6969
08/03/2021 14:50,7.6969,7.704,7.6869,7.688
08/03/2021 15:00,7.688,7.6953,7.6858,7.686
08/03/2021 15:10,7.686,7.688,7.6744,7.6766
08/03/2021 15:20,7.6766,7.6766,7.655,7.6551
08/03/2021 15:30,7.6551,7.6758,7.6522,7.6748
08/03/2021 15:40,7.6748,7.6748,7.6546,7.6603
08/03/2021 15:50,7.6602,7.6688,7.6602,7.6688
08/03/2021 16:00,7.6688,7.6688,7.6644,7.6658
08/03/2021 16:10,7.6658,7.6729,7.6658,7.671
08/03/2021 16:20,7.671,7.676,7.665,7.6655
08/03/2021 16:30,7.6655,7.6702,7.6647,7.6656
08/03/2021 16:40,7.6656,7.6656,7.6257,7.6555
08/03/2021 16:50,7.6555,7.6846,7.655,7.6831
08/03/2021 17:00,7.6831,7.691,7.6768,7.6909
08/03/2021 17:10,7.6909,7.7172,7.6899,7.7059
08/03/2021 17:20,7.7059,7.7081,7.704,7.708
08/03/2021 17:30,7.708,7.7081,7.693,7.7068
08/03/2021 17:40,7.7068,7.7084,7.6984,7.7003
08/03/2021 17:50,7.7003,7.718,7.6966,7.7091
08/03/2021 18:00,7.7091,7.7348,7.706,7.7154
08/03/2021 18:10,7.7154,7.7256,7.7103,7.7116
08/03/2021 18:20,7.7116,7.7252,7.7098,7.7122
08/03/2021 18:30,7.7122,7.7262,7.711,7.723
08/03/2021 18:40,7.723,7.7312,7.7147,7.7278
08/03/2021 18:50,7.7278,7.7388,7.7222,7.7351
08/03/2021 19:00,7.7351,7.7814,7.734,7.7583
08/03/2021 19:10,7.7583,7.7816,7.7581,7.781
08/03/2021 19:20,7.781,7.7835,7.744,7.7533
08/03/2021 19:30,7.7533,7.758,7.7442,7.7477
08/03/2021 19:40,7.7477,7.7478,7.7353,7.742
08/03/2021 19:50,7.742,7.7474,7.7365,7.7467
08/03/2021 20:00,7.7467,7.7508,7.7435,7.7462
08/03/2021 20:10,7.7462,7.7478,7.7392,7.7412
08/03/2021 20:20,7.7412,7.7428,7.7266,7.7277
08/03/2021 20:30,7.7277,7.7538,7.7259,7.73
08/03/2021 20:40,7.7299,7.7429,7.7293,7.7421
08/03/2021 20:50,7.7421,7.7565,7.7354,7.7422
08/03/2021 21:00,7.7422,7.7488,7.7415,7.7454
08/03/2021 21:10,7.7454,7.755,7.7369,7.7404
08/03/2021 21:20,7.7404,7.7483,7.7379,7.7447
08/03/2021 21:30,7.7447,7.7482,7.7399,7.7406
08/03/2021 21:40,7.7406,7.7515,7.7405,7.749
08/03/2021 21:50,7.749,7.7498,7.7318,7.7364
08/03/2021 22:00,7.7364,7.7387,7.7328,7.7351
08/03/2021 22:10,7.7349,7.7662,7.7332,7.7645
08/03/2021 22:20,7.7645,7.7729,7.7597,7.7622
08/03/2021 22:30,7.7622,7.7635,7.7584,7.7616
08/03/2021 22:40,7.7616,7.7774,7.7579,7.7761
08/03/2021 22:50,7.7761,7.7789,7.7576,7.7604
08/03/2021 23:00,7.7604,7.7637,7.7551,7.7559
08/03/2021 23:10,7.7559,7.7639,7.7538,7.7606
08/03/2021 23:20,7.7606,7.7641,7.7574,7.7618
08/03/2021 23:30,7.7607,7.7638,7.7573,7.7575
08/03/2021 23:40,7.7575,7.7637,7.756,7.7612
08/03/2021 23:50,7.7612,7.7719,7.7558,7.7633
09/03/2021 00:00,7.7628,7.7784,7.7484,7.7729
09/03/2021 00:10,7.7729,7.7769,7.763,7.7712
09/03/2021 00:20,7.7712,7.7771,7.7695,7.7764
09/03/2021 00:30,7.7764,7.7796,7.7738,7.7763
09/03/2021 00:40,7.7763,7.7787,7.7718,7.7746
09/03/2021 00:50,7.7746,7.7761,7.7716,7.7753
09/03/2021 01:00,7.7753,7.7765,7.7694,7.7709
09/03/2021 01:10,7.7709,7.7736,7.7694,7.7695
09/03/2021 01:20,7.77,7.7759,7.7686,7.7697
09/03/2021 01:30,7.7697,7.773,7.7621,7.7633
09/03/2021 01:40,7.7633,7.7673,7.7573,7.7635
09/03/2021 01:50,7.7635,7.772,7.7631,7.7693
09/03/2021 02:00,7.7693,7.7718,7.7682,7.7692
09/03/2021 02:10,7.7692,7.7734,7.7679,7.7696
09/03/2021 02:20,7.7696,7.7753,7.7689,7.7734
09/03/2021 02:30,7.7734,7.7761,7.7722,7.7747
09/03/2021 02:40,7.7748,7.7758,7.774,7.7749
09/03/2021 02:50,7.7749,7.7782,7.7722,7.7769
09/03/2021 03:00,7.7769,7.7776,7.7735,7.7742
09/03/2021 03:10,7.7742,7.7748,7.7685,7.7747
09/03/2021 03:20,7.7747,7.7756,7.7732,7.7737
09/03/2021 03:30,7.7737,7.7744,7.772,7.7725
09/03/2021 03:40,7.7725,7.7818,7.7676,7.7815
09/03/2021 03:50,7.7815,7.7827,7.7798,7.7815
09/03/2021 04:00,7.7815,7.7839,7.7793,7.7799
09/03/2021 04:10,7.7799,7.7831,7.7787,7.7795
09/03/2021 04:20,7.7795,7.7815,7.7776,7.7809
09/03/2021 04:30,7.7809,7.7812,7.7721,7.7721
09/03/2021 04:40,7.7719,7.7749,7.7712,7.7744
09/03/2021 04:50,7.7744,7.7749,7.7737,7.774
09/03/2021 05:00,7.774,7.7743,7.7725,7.773
09/03/2021 05:10,7.773,7.7734,7.7574,7.7637
09/03/2021 05:20,7.7635,7.7696,7.7595,7.7689
09/03/2021 05:30,7.7689,7.7707,7.7533,7.7585
09/03/2021 05:40,7.7585,7.7627,7.7512,7.7589
09/03/2021 05:50,7.7591,7.7606,7.7564,7.7585
09/03/2021 06:00,7.7585,7.7589,7.7521,7.7549
09/03/2021 06:10,7.7549,7.7573,7.753,7.7557
09/03/2021 06:20,7.7557,7.7579,7.7539,7.7566
09/03/2021 06:30,7.7566,7.7576,7.7536,7.7537
09/03/2021 06:40,7.7537,7.7565,7.7529,7.7549
09/03/2021 06:50,7.7549,7.757,7.752,7.7544
09/03/2021 07:00,7.7544,7.7572,7.747,7.7488
09/03/2021 07:10,7.7488,7.7488,7.7157,7.7163
09/03/2021 07:20,7.7163,7.7184,7.6961,7.6995
09/03/2021 07:30,7.6995,7.7253,7.6995,7.7108
09/03/2021 07:40,7.7108,7.7113,7.695,7.7049
09/03/2021 07:50,7.7049,7.7055,7.6652,7.6715
09/03/2021 08:00,7.6715,7.6805,7.6715,7.6792
09/03/2021 08:10,7.6792,7.6937,7.6765,7.6935
09/03/2021 08:20,7.6935,7.711,7.6913,7.7054
09/03/2021 08:30,7.7054,7.7054,7.6872,7.692
09/03/2021 08:40,7.692,7.694,7.6839,7.6909
09/03/2021 08:50,7.6909,7.6965,7.6814,7.6897
09/03/2021 09:00,7.6897,7.7164,7.6873,7.7041
09/03/2021 09:10,7.7041,7.711,7.6914,7.6914
09/03/2021 09:20,7.6914,7.6917,7.6783,7.6865
09/03/2021 09:30,7.6865,7.687,7.6789,7.6807
09/03/2021 09:40,7.6807,7.6877,7.679,7.6793
09/03/2021 09:50,7.6793,7.6805,7.6619,7.6639
09/03/2021 10:00,7.6639,7.6812,7.6635,7.6763
09/03/2021 10:10,7.6763,7.6839,7.6748,7.6807
09/03/2021 10:20,7.6807,7.6846,7.6779,7.6835
09/03/2021 10:30,7.6835,7.6835,7.661,7.6613
09/03/2021 10:40,7.6613,7.6668,7.6573,7.6665
09/03/2021 10:50,7.6665,7.6667,7.6548,7.6548
09/03/2021 11:00,7.6548,7.6616,7.6534,7.6614
09/03/2021 11:10,7.6614,7.6637,7.6502,7.6505
09/03/2021 11:20,7.6505,7.651,7.6442,7.6466
09/03/2021 11:30,7.6466,7.6466,7.6365,7.6385
09/03/2021 11:40,7.6385,7.6496,7.6384,7.6443
09/03/2021 11:50,7.6443,7.6446,7.623,7.6235
09/03/2021 12:00,7.6235,7.6278,7.6208,7.6208
09/03/2021 12:10,7.6208,7.6335,7.6204,7.628
09/03/2021 12:20,7.628,7.6358,7.6246,7.6356
09/03/2021 12:30,7.6356,7.6374,7.6326,7.6349
09/03/2021 12:40,7.6349,7.6362,7.6293,7.6316
09/03/2021 12:50,7.6316,7.632,7.6234,7.6241
09/03/2021 13:00,7.6241,7.6312,7.6229,7.6229
09/03/2021 13:10,7.6229,7.6234,7.6045,7.6097
09/03/2021 13:20,7.6097,7.6107,7.6018,7.6046
09/03/2021 13:30,7.6046,7.6082,7.6024,7.6062
09/03/2021 13:40,7.6062,7.6305,7.6062,7.6294
09/03/2021 13:50,7.6294,7.6362,7.6237,7.636
09/03/2021 14:00,7.6361,7.6419,7.6317,7.6368
09/03/2021 14:10,7.6368,7.6384,7.6359,7.6371
09/03/2021 14:20,7.6371,7.6402,7.6367,7.6371
09/03/2021 14:30,7.6371,7.6507,7.637,7.6478
09/03/2021 14:40,7.6478,7.6496,7.643,7.6457
09/03/2021 14:50,7.6457,7.6665,7.6456,7.6611
09/03/2021 15:00,7.6611,7.664,7.6498,7.6551
09/03/2021 15:10,7.6551,7.6569,7.6523,7.6568
09/03/2021 15:20,7.6568,7.6711,7.6564,7.6685
09/03/2021 15:30,7.6685,7.6734,7.6666,7.6682
09/03/2021 15:40,7.6682,7.6707,7.6538,7.6569
09/03/2021 15:50,7.6569,7.6571,7.6426,7.6426
09/03/2021 16:00,7.6426,7.6427,7.6275,7.6372
09/03/2021 16:10,7.6372,7.6376,7.6244,7.6256
09/03/2021 16:20,7.6256,7.6275,7.6147,7.6233
09/03/2021 16:30,7.6233,7.6236,7.5979,7.6024
09/03/2021 16:40,7.6024,7.6027,7.5932,7.5992
09/03/2021 16:50,7.5992,7.6083,7.5983,7.6079
09/03/2021 17:00,7.6079,7.6152,7.6041,7.6045
09/03/2021 17:10,7.6045,7.6061,7.6044,7.6058
09/03/2021 17:20,7.6058,7.6159,7.6056,7.6158
09/03/2021 17:30,7.6158,7.6268,7.6157,7.6209
09/03/2021 17:40,7.6209,7.632,7.6187,7.6315
09/03/2021 17:50,7.6315,7.658,7.6295,7.6516
09/03/2021 18:00,7.6516,7.6516,7.6418,7.645
09/03/2021 18:10,7.645,7.6454,7.6349,7.6442
09/03/2021 18:20,7.6442,7.6559,7.6441,7.6475
09/03/2021 18:30,7.6475,7.6555,7.6472,7.6501
09/03/2021 18:40,7.6501,7.6513,7.642,7.6478
09/03/2021 18:50,7.6478,7.6488,7.6457,7.6488
09/03/2021 19:00,7.6488,7.6488,7.6468,7.6471
09/03/2021 19:10,7.6471,7.6504,7.644,7.6501
09/03/2021 19:20,7.6501,7.6505,7.6444,7.6501
09/03/2021 19:30,7.6501,7.6508,7.6435,7.6456
09/03/2021 19:40,7.6456,7.6482,7.6403,7.6478
09/03/2021 19:50,7.6478,7.6513,7.6473,7.6501
09/03/2021 20:00,7.6501,7.6507,7.6352,7.6352
09/03/2021 20:10,7.6352,7.6406,7.6306,7.6316
09/03/2021 20:20,7.6316,7.6328,7.6292,7.6318
09/03/2021 20:30,7.6318,7.632,7.6302,7.6311
09/03/2021 20:40,7.6311,7.6316,7.6069,7.6158
09/03/2021 20:50,7.6158,7.6274,7.6158,7.6272
09/03/2021 21:00,7.6272,7.6281,7.6231,7.624
09/03/2021 21:10,7.624,7.6369,7.6207,7.6313
09/03/2021 21:20,7.6311,7.6311,7.6284,7.6293
09/03/2021 21:30,7.6293,7.631,7.6251,7.6251
09/03/2021 21:40,7.6251,7.6272,7.6209,7.6214
09/03/2021 21:50,7.6214,7.6243,7.62,7.6216
09/03/2021 22:00,7.6216,7.6237,7.6172,7.6199
09/03/2021 22:10,7.6199,7.6211,7.6186,7.6195
09/03/2021 22:20,7.6195,7.6196,7.6169,7.618
09/03/2021 22:30,7.618,7.6191,7.6175,7.6185
09/03/2021 22:40,7.6185,7.6195,7.6121,7.6134
09/03/2021 22:50,7.6132,7.6197,7.6123,7.6135
09/03/2021 23:00,7.6135,7.6201,7.6135,7.6151
09/03/2021 23:10,7.6151,7.6221,7.6138,7.6202
09/03/2021 23:20,7.6201,7.6245,7.6098,7.6219
09/03/2021 23:30,7.6219,7.626,7.6132,7.6188
09/03/2021 23:40,7.6173,7.6213,7.6135,7.6193
09/03/2021 23:50,7.6193,7.6217,7.6136,7.6195
10/03/2021 00:00,7.6195,7.6217,7.6036,7.6196
10/03/2021 00:10,7.6196,7.6206,7.6112,7.6172
10/03/2021 00:20,7.6162,7.6205,7.6146,7.6188
10/03/2021 00:30,7.6188,7.6193,7.6133,7.6175
10/03/2021 00:40,7.6175,7.6193,7.6157,7.6175
10/03/2021 00:50,7.6175,7.6204,7.6141,7.618
10/03/2021 01:00,7.618,7.6189,7.6113,7.6143
10/03/2021 01:10,7.6143,7.6202,7.6131,7.6175
10/03/2021 01:20,7.6175,7.6195,7.6149,7.6159
10/03/2021 01:30,7.6159,7.6202,7.6154,7.6172
10/03/2021 01:40,7.6172,7.6206,7.615,7.6183
10/03/2021 01:50,7.6183,7.6214,7.6154,7.6199
10/03/2021 02:00,7.6199,7.6218,7.6108,7.6113
10/03/2021 02:10,7.6113,7.622,7.608,7.6139
10/03/2021 02:20,7.6139,7.6146,7.6079,7.6126
10/03/2021 02:30,7.6126,7.618,7.6111,7.6157
10/03/2021 02:40,7.6157,7.6193,7.6111,7.6182
10/03/2021 02:50,7.6182,7.6199,7.6108,7.6133
10/03/2021 03:00,7.6133,7.6179,7.6081,7.6094
10/03/2021 03:10,7.6094,7.6171,7.6088,7.6165
10/03/2021 03:20,7.6165,7.6253,7.6107,7.6174
10/03/2021 03:30,7.6174,7.6234,7.6174,7.6228
10/03/2021 03:40,7.6228,7.6268,7.621,7.6233
10/03/2021 03:50,7.6233,7.626,7.6211,7.6232
10/03/2021 04:00,7.6232,7.6291,7.6217,7.629
10/03/2021 04:10,7.629,7.629,7.6264,7.6282
10/03/2021 04:20,7.6282,7.6284,7.6274,7.6278
10/03/2021 04:30,7.6278,7.6282,7.6244,7.6264
10/03/2021 04:40,7.6264,7.6278,7.6233,7.6262
10/03/2021 04:50,7.6262,7.6287,7.6259,7.628
10/03/2021 05:00,7.628,7.6287,7.6268,7.628
10/03/2021 05:10,7.628,7.6295,7.6249,7.6281
10/03/2021 05:20,7.6281,7.6299,7.627,7.6293
10/03/2021 05:30,7.6293,7.6299,7.6263,7.6273
10/03/2021 05:40,7.6273,7.6295,7.6264,7.6287
10/03/2021 05:50,7.6287,7.6313,7.6273,7.6289
10/03/2021 06:00,7.629,7.6305,7.6261,7.629
10/03/2021 06:10,7.629,7.6301,7.6277,7.6281
10/03/2021 06:20,7.6287,7.6298,7.6253,7.6277
10/03/2021 06:30,7.6277,7.6282,7.6251,7.6277
10/03/2021 06:40,7.6277,7.6318,7.626,7.6318
10/03/2021 06:50,7.6318,7.6319,7.6275,7.6286
10/03/2021 07:00,7.6284,7.6309,7.6226,7.6268
10/03/2021 07:10,7.6268,7.6351,7.6265,7.6328
10/03/2021 07:20,7.6328,7.6395,7.6322,7.6394
10/03/2021 07:30,7.6394,7.6448,7.6368,7.6446
10/03/2021 07:40,7.6446,7.6447,7.6332,7.6403
10/03/2021 07:50,7.6403,7.6425,7.6378,7.641
10/03/2021 08:00,7.6412,7.6418,7.6332,7.636
10/03/2021 08:10,7.636,7.6431,7.6239,7.6419
10/03/2021 08:20,7.6419,7.6694,7.6355,7.6386
10/03/2021 08:30,7.6386,7.6553,7.6379,7.651
10/03/2021 08:40,7.651,7.6538,7.6416,7.6468
10/03/2021 08:50,7.6468,7.6471,7.6403,7.6433
10/03/2021 09:00,7.6433,7.647,7.6427,7.6457
10/03/2021 09:10,7.6457,7.648,7.6447,7.6448
10/03/2021 09:20,7.6448,7.645,7.6265,7.6274
10/03/2021 09:30,7.6274,7.6386,7.6255,7.6312
10/03/2021 09:40,7.6312,7.6341,7.6251,7.6251
10/03/2021 09:50,7.6251,7.6263,7.6083,7.6152
10/03/2021 10:00,7.6152,7.6266,7.6152,7.626
10/03/2021 10:10,7.626,7.629,7.6223,7.6264
10/03/2021 10:20,7.6264,7.6348,7.6262,7.6278
10/03/2021 10:30,7.6278,7.6279,7.609,7.6161
10/03/2021 10:40,7.6161,7.6189,7.6144,7.6168
10/03/2021 10:50,7.6168,7.6168,7.5976,7.6007
10/03/2021 11:00,7.6006,7.6006,7.5709,7.5709
10/03/2021 11:10,7.5709,7.5935,7.5589,7.5849
10/03/2021 11:20,7.5849,7.5905,7.5783,7.5885
10/03/2021 11:30,7.5885,7.5965,7.5883,7.593
10/03/2021 11:40,7.593,7.5938,7.5911,7.5922
10/03/2021 11:50,7.5922,7.5929,7.5797,7.5851
10/03/2021 12:00,7.5851,7.5861,7.5767,7.5775
10/03/2021 12:10,7.5775,7.579,7.5634,7.5733
10/03/2021 12:20,7.5733,7.5757,7.5722,7.5739
10/03/2021 12:30,7.5739,7.5882,7.5732,7.5869
10/03/2021 12:40,7.5869,7.587,7.574,7.5816
10/03/2021 12:50,7.5816,7.5833,7.5752,7.5817
10/03/2021 13:00,7.5817,7.5927,7.5745,7.5801
10/03/2021 13:10,7.5801,7.586,7.5792,7.5813
10/03/2021 13:20,7.5813,7.5891,7.5811,7.5876
10/03/2021 13:30,7.5876,7.5954,7.5876,7.5925
10/03/2021 13:40,7.5925,7.6207,7.5924,7.6074
10/03/2021 13:50,7.6074,7.6074,7.5978,7.6003
10/03/2021 14:00,7.6003,7.6008,7.5893,7.5926
10/03/2021 14:10,7.5926,7.5938,7.5762,7.5826
10/03/2021 14:20,7.5826,7.5852,7.582,7.5834
10/03/2021 14:30,7.5834,7.5871,7.5788,7.579
10/03/2021 14:40,7.579,7.5813,7.5759,7.58
10/03/2021 14:50,7.58,7.5885,7.578,7.5868
10/03/2021 15:00,7.5868,7.5936,7.5833,7.5902
10/03/2021 15:10,7.5902,7.5917,7.5851,7.5883
10/03/2021 15:20,7.5883,7.5906,7.5841,7.5844
10/03/2021 15:30,7.5844,7.5845,7.5423,7.5516
10/03/2021 15:40,7.5516,7.5845,7.5504,7.554
10/03/2021 15:50,7.554,7.5542,7.533,7.5338
10/03/2021 16:00,7.5338,7.5487,7.5254,7.5289
10/03/2021 16:10,7.5289,7.5297,7.5221,7.5297
10/03/2021 16:20,7.5297,7.5387,7.5269,7.5333
10/03/2021 16:30,7.5333,7.5469,7.53,7.5462
10/03/2021 16:40,7.5462,7.5464,7.5334,7.537
10/03/2021 16:50,7.537,7.546,7.5354,7.5435
10/03/2021 17:00,7.5435,7.5509,7.5435,7.5461
10/03/2021 17:10,7.5461,7.5506,7.5448,7.5478
10/03/2021 17:20,7.5478,7.5535,7.5476,7.5516
10/03/2021 17:30,7.5516,7.5546,7.5426,7.5451
10/03/2021 17:40,7.5451,7.5476,7.5337,7.5352
10/03/2021 17:50,7.5352,7.5492,7.5313,7.5446
10/03/2021 18:00,7.5446,7.5472,7.5374,7.5416
10/03/2021 18:10,7.5416,7.552,7.5416,7.5457
10/03/2021 18:20,7.5457,7.5461,7.5329,7.5345
10/03/2021 18:30,7.5345,7.5399,7.5343,7.5369
10/03/2021 18:40,7.5369,7.537,7.53,7.5311
10/03/2021 18:50,7.5311,7.5314,7.5225,7.5247
10/03/2021 19:00,7.5247,7.5257,7.5193,7.5233
10/03/2021 19:10,7.5233,7.5245,7.5233,7.5243
10/03/2021 19:20,7.5243,7.5244,7.5187,7.5192
10/03/2021 19:30,7.5192,7.525,7.5188,7.524
10/03/2021 19:40,7.524,7.5247,7.5227,7.5241
10/03/2021 19:50,7.5241,7.5279,7.5241,7.5275
10/03/2021 20:00,7.5275,7.5362,7.5219,7.5219
10/03/2021 20:10,7.5219,7.5221,7.5166,7.5206
10/03/2021 20:20,7.5206,7.5217,7.5148,7.5202
10/03/2021 20:30,7.5202,7.5205,7.4932,7.5165
10/03/2021 20:40,7.5165,7.5218,7.4995,7.5177
10/03/2021 20:50,7.5177,7.5237,7.5111,7.5206
10/03/2021 21:00,7.5206,7.5315,7.5123,7.5144
10/03/2021 21:10,7.5144,7.5199,7.5133,7.5155
10/03/2021 21:20,7.5155,7.5204,7.5124,7.5183
10/03/2021 21:30,7.5184,7.5226,7.5131,7.5214
10/03/2021 21:40,7.5214,7.5255,7.4995,7.5051
10/03/2021 21:50,7.5058,7.5293,7.504,7.5265
10/03/2021 22:00,7.5265,7.5265,7.5042,7.5142
10/03/2021 22:10,7.5142,7.5262,7.5069,7.5109
10/03/2021 22:20,7.5109,7.5167,7.5094,7.5128
10/03/2021 22:30,7.5124,7.5178,7.5113,7.5133
10/03/2021 22:40,7.5133,7.5164,7.5083,7.5106
10/03/2021 22:50,7.5105,7.5158,7.5062,7.5108
10/03/2021 23:00,7.5108,7.5124,7.5063,7.5089
10/03/2021 23:10,7.5089,7.5137,7.5073,7.509
10/03/2021 23:20,7.509,7.5172,7.5048,7.5088
10/03/2021 23:30,7.5091,7.5219,7.5085,7.5126
10/03/2021 23:40,7.5124,7.5162,7.5065,7.5085
10/03/2021 23:50,7.5085,7.5106,7.5001,7.5029
11/03/2021 00:00,7.5029,7.5074,7.4942,7.501
11/03/2021 00:10,7.501,7.5043,7.4948,7.4971
11/03/2021 00:20,7.4974,7.5014,7.4929,7.4967
11/03/2021 00:30,7.4966,7.5032,7.4944,7.4971
11/03/2021 00:40,7.4971,7.5053,7.495,7.4994
11/03/2021 00:50,7.4994,7.5039,7.4946,7.502
11/03/2021 01:00,7.502,7.5044,7.5003,7.5029
11/03/2021 01:10,7.5029,7.5048,7.5016,7.5033
11/03/2021 01:20,7.5033,7.5056,7.5015,7.5029
11/03/2021 01:30,7.5029,7.5083,7.4999,7.5073
11/03/2021 01:40,7.5073,7.5102,7.5024,7.5055
11/03/2021 01:50,7.5048,7.509,7.503,7.5058
11/03/2021 02:00,7.5058,7.506,7.5014,7.5018
11/03/2021 02:10,7.5018,7.5024,7.5,7.5007
11/03/2021 02:20,7.5007,7.5027,7.4998,7.5024
11/03/2021 02:30,7.5024,7.5066,7.5007,7.5044
11/03/2021 02:40,7.5044,7.5064,7.5032,7.5037
11/03/2021 02:50,7.5037,7.5044,7.5023,7.5033
11/03/2021 03:00,7.5033,7.5038,7.5027,7.5034
11/03/2021 03:10,7.5034,7.5035,7.5024,7.5027
11/03/2021 03:20,7.5027,7.5045,7.4979,7.5041
11/03/2021 03:30,7.5042,7.5087,7.5027,7.5033
11/03/2021 03:40,7.5034,7.5121,7.5029,7.5044
11/03/2021 03:50,7.5044,7.5047,7.5025,7.5032
11/03/2021 04:00,7.5032,7.5184,7.5029,7.5049
11/03/2021 04:10,7.5049,7.5078,7.5037,7.5067
11/03/2021 04:20,7.5067,7.5074,7.504,7.5059
11/03/2021 04:30,7.5059,7.507,7.4998,7.5013
11/03/2021 04:40,7.5013,7.5022,7.5006,7.5022
11/03/2021 04:50,7.5022,7.5025,7.5005,7.5013
11/03/2021 05:00,7.5012,7.5026,7.5007,7.5011
11/03/2021 05:10,7.5011,7.5025,7.5006,7.5021
11/03/2021 05:20,7.5022,7.5027,7.4999,7.5007
11/03/2021 05:30,7.5007,7.503,7.5,7.5019
11/03/2021 05:40,7.5019,7.5025,7.5011,7.5015
11/03/2021 05:50,7.5015,7.5021,7.501,7.5013
11/03/2021 06:00,7.5013,7.5024,7.501,7.5014
11/03/2021 06:10,7.5014,7.502,7.5004,7.5018
11/03/2021 06:20,7.5018,7.5022,7.5007,7.5009
11/03/2021 06:30,7.5009,7.503,7.5005,7.502
11/03/2021 06:40,7.502,7.5024,7.5013,7.502
11/03/2021 06:50,7.5021,7.5024,7.5008,7.5013
11/03/2021 07:00,7.5009,7.501,7.4959,7.498
11/03/2021 07:10,7.4982,7.4991,7.4978,7.4979
11/03/2021 07:20,7.4979,7.5003,7.4979,7.4993
11/03/2021 07:30,7.4994,7.5017,7.4982,7.5008
11/03/2021 07:40,7.5008,7.5027,7.4981,7.5019
11/03/2021 07:50,7.5019,7.5033,7.4996,7.5014
11/03/2021 08:00,7.5014,7.5059,7.4983,7.5012
11/03/2021 08:10,7.5012,7.5021,7.4973,7.5009
11/03/2021 08:20,7.5009,7.5009,7.4855,7.486
11/03/2021 08:30,7.486,7.4873,7.4562,7.4577
11/03/2021 08:40,7.4575,7.4649,7.4566,7.4589
